OrderID,CustomerID,CustomerName,Age,Country,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PurchaseDate
4017,C1482,Lisa Larsen,28.0,chile,Tablet,Lenovo Tab M10,4,751.74,3006.96,2025-07-03
4018,C916,Christine Martin,63.0,Chile,Tablet,Galaxy Tab S7,3,740.86,2222.58,2025-07-12
4019,C358,Tina Smith,27.0,Perú,Tablet,iPad Mini,3,1552.35,4657.049999999999,2025-07-20
4020,C1288,James Washington,25.0,Perú,Laptop,MacBook Air,1,79.35,79.35,2025-09-06
4021,C1042,Margaret Cline,27.0,Argentina,Accesorio,Mouse Microsoft,1,1384.96,1384.96,2025-07-12
4022,C722,Elizabeth Williams,26.0,chile,Accesorio,Teclado Logitech,1,1681.16,1681.16,2025-07-11
4023,C104,Melissa Joseph,27.0,Argentina,Laptop,HP Envy,2,151.03,302.06,2025-06-30
4024,C313,Mary Contreras,33.0,Perú,Laptop,Dell XPS 13,5,1580.3,7901.5,2025-07-14
4025,C152,Sean Simmons,42.0,Argentina,Laptop,Dell XPS 13,2,1092.84,2185.68,2025-09-08
4026,C1382,Gary Washington,53.0,Chile,Laptop,Lenovo ThinkPad,5,160.82,804.0999999999999,2025-08-03
4027,C064,Stephen Valencia,24.0,chile,Laptop,HP Envy,5,214.91,1074.55,2025-09-05
4028,C734,William Johnson,,Argentina,Smartphone,Galaxy S21,2,1742.74,3485.48,2025-08-20
4029,C1033,Heather Hicks,30.0,chile,Laptop,Dell XPS 13,1,698.67,698.67,2025-06-28
4030,C820,Tracy Schaefer,44.0,Perú,Accesorio,Mouse Microsoft,5,1528.03,7640.15,2025-09-07
4031,C1249,Christopher Graves,29.0,Perú,Smartphone,Galaxy A52,2,1969.67,3939.34,2025-08-09
4032,C728,Christian Wade,41.0,Argentina,Accesorio,Teclado Logitech,3,206.05,618.1500000000001,2025-08-14
4033,C858,Nicole Lucas,,chile,Tablet,Galaxy Tab S7,2,1964.58,3929.16,2025-09-11
4034,C855,Matthew Huber,49.0,chile,Laptop,HP Envy,4,1521.12,6084.48,2025-06-29
4035,C255,Patrick Lin,33.0,chile,Laptop,MacBook Air,3,1841.47,5524.41,2025-09-12
4036,C1299,Heather Steele,27.0,Perú,Accesorio,Teclado Logitech,1,1923.08,1923.08,2025-06-29
4037,C1007,William Mosley,26.0,Chile,Laptop,MacBook Air,2,1800.14,3600.28,2025-07-15
4038,C043,Kelly Berry,20.0,Perú,Smartphone,Galaxy A52,1,791.5,791.5,2025-06-16
4039,C1080,Tara Smith,70.0,Perú,Tablet,Surface Go,4,1168.73,4674.92,2025-08-17
4040,C967,Frank Castro,,Perú,Tablet,Galaxy Tab S7,1,603.98,603.98,2025-09-12
4041,C131,Monica Turner,35.0,Argentina,Laptop,MacBook Air,4,108.79,435.16,2025-07-25
4042,C1296,Michelle Adams,70.0,Perú,Smartphone,Moto G100,1,439.05,439.05,2025-06-30
4043,C1303,Jackie Smith,24.0,Chile,Smartphone,iPhone 14,1,1161.61,1161.61,2025-08-22
4044,C475,Alexis Warren,45.0,Perú,Laptop,MacBook Air,3,1164.3,3492.8999999999996,2025-08-26
4045,C1485,Brett Watkins,64.0,chile,Accesorio,Teclado Logitech,3,612.67,1838.0099999999998,2025-09-02
4046,C828,Rebecca Anderson,70.0,Chile,Smartphone,Galaxy S21,4,154.94,619.76,2025-09-05
4047,C221,Sarah Gutierrez,40.0,Argentina,Smartphone,Moto G100,2,1623.66,3247.32,2025-08-25
4048,C1481,Cindy Patterson,36.0,Perú,Smartphone,Moto G100,1,854.15,854.15,2025-09-10
4049,C1259,Daryl Nelson,37.0,chile,Smartphone,Galaxy S21,1,1416.62,1416.62,2025-07-28
4050,C1328,Donna Perez DDS,58.0,Chile,Laptop,Lenovo ThinkPad,5,534.0,2670.0,2025-09-11
4051,C038,Karen Lewis,31.0,Perú,Accesorio,Mouse Microsoft,1,42.93,42.93,2025-08-24
4052,C279,Bobby Bishop,38.0,Argentina,Accesorio,Teclado Logitech,5,275.46,1377.3,2025-08-23
4053,C1101,Sharon Daniels,22.0,Chile,Accesorio,AirPods Pro,4,1797.33,7189.32,2025-07-25
4054,C1343,Randall Mendoza,42.0,Argentina,Laptop,MacBook Air,1,1774.18,1774.18,2025-08-16
4055,C1334,Justin Morales,49.0,Perú,Smartphone,Galaxy A52,4,1312.04,5248.16,2025-06-17
4056,C811,Hannah Brown,48.0,Chile,Smartphone,Galaxy S21,5,311.44,1557.2,2025-06-21
4057,C203,Ashley Murray,22.0,Perú,Accesorio,Teclado Logitech,4,1855.52,7422.08,2025-07-06
4058,C691,Mr. Joseph Sanchez,29.0,Argentina,Tablet,Galaxy Tab S7,5,1000.0,5000.0,2025-08-23
4059,C821,Melissa Rodriguez,24.0,Perú,Tablet,Surface Go,3,390.86,1172.58,2025-08-28
4060,C168,Joan Miller,30.0,Perú,Accesorio,AirPods Pro,3,1904.54,5713.62,2025-07-09
4061,C900,Anthony Martinez,67.0,Chile,Tablet,iPad Mini,1,1165.8,1165.8,2025-08-18
4062,C233,Lisa Russell,37.0,Perú,Accesorio,Auriculares Sony,5,501.56,2507.8,2025-07-31
4063,C463,Nathaniel Williams,56.0,Argentina,Tablet,Lenovo Tab M10,1,1953.77,1953.77,2025-07-11
4064,C273,Paul Hardin,52.0,Chile,Accesorio,AirPods Pro,5,961.42,4807.099999999999,2025-07-04
4065,C1160,Luke Chung,70.0,chile,Tablet,Galaxy Tab S7,1,1836.42,1836.42,2025-08-21
4066,C419,Nicholas Santiago,63.0,Perú,Smartphone,Moto G100,3,875.84,2627.52,2025-07-30
4067,C685,Joshua Johnson,65.0,chile,Laptop,HP Envy,3,233.01,699.03,2025-08-14
4068,C958,Christopher Austin,38.0,Argentina,Accesorio,Auriculares Sony,3,916.91,2750.73,2025-08-09
4069,C1364,Katherine Miller,36.0,Argentina,Laptop,HP Envy,4,1898.77,7595.08,2025-07-19
4070,C205,Gregory Lynch,32.0,Argentina,Smartphone,Galaxy S21,1,1521.95,1521.95,2025-07-20
4071,C1230,Stephen Meyer,61.0,chile,Tablet,iPad Mini,1,1510.78,1510.78,2025-09-08
4072,C427,Charles Vaughan,63.0,chile,Accesorio,AirPods Pro,3,1256.33,3768.99,2025-08-27
4073,C1133,Sarah Gray,67.0,Perú,Tablet,Galaxy Tab S7,3,412.35,1237.0500000000002,2025-06-16
4074,C223,Mary Ibarra,54.0,Perú,Tablet,Surface Go,4,1485.16,5940.64,2025-08-11
4075,C1388,Julie Bridges,63.0,Argentina,Smartphone,Galaxy S21,5,430.08,2150.4,2025-06-25
4076,C441,William Kim,50.0,Argentina,Tablet,Surface Go,1,1375.95,1375.95,2025-08-22
4077,C1013,Crystal Davis,39.0,chile,Tablet,Surface Go,1,1659.58,1659.58,2025-07-02
4078,C586,Martin Jones,47.0,Argentina,Smartphone,Galaxy A52,4,867.82,3471.28,2025-08-21
4079,C777,Richard Lawrence,63.0,Argentina,Smartphone,Moto G100,4,403.13,1612.52,2025-07-21
4080,C935,Courtney Marshall,35.0,Perú,Accesorio,AirPods Pro,2,957.67,1915.34,2025-07-10
4081,C726,Kara Johnson,48.0,Argentina,Tablet,Lenovo Tab M10,5,802.88,4014.4,2025-07-10
4082,C479,Oscar Kim,59.0,Perú,Smartphone,iPhone 14,3,1648.65,4945.950000000001,2025-08-05
4083,C1429,Alexander Silva,63.0,Argentina,Accesorio,Teclado Logitech,5,1801.69,9008.45,2025-09-04
4084,C794,Patrick Hill,59.0,chile,Tablet,Surface Go,2,157.85,315.7,2025-07-24
4085,C216,Matthew Townsend,64.0,Chile,Laptop,Lenovo ThinkPad,1,853.86,853.86,2025-07-19
4086,C055,Lorraine Leonard,69.0,Argentina,Accesorio,AirPods Pro,2,1479.39,2958.78,2025-08-12
4087,C596,Cynthia Hicks,21.0,chile,Tablet,iPad Mini,5,692.54,3462.7,2025-08-31
4088,C724,Jessica Lloyd,,Argentina,Tablet,Lenovo Tab M10,2,1973.75,3947.5,2025-09-11
4089,C1076,Raymond Stafford,54.0,Perú,Accesorio,Mouse Microsoft,1,446.36,446.36,2025-08-17
4090,C300,Andre Rivera,56.0,chile,Smartphone,iPhone 14,5,431.68,2158.4,2025-09-03
4091,C230,Suzanne Lopez,43.0,chile,Smartphone,Galaxy S21,2,181.86,363.72,2025-09-08
4092,C1493,Corey Mays,68.0,Perú,Smartphone,Galaxy A52,3,1242.46,3727.38,2025-06-25
4093,C542,Nicholas Gomez,26.0,Argentina,Laptop,HP Envy,2,1234.75,2469.5,2025-06-18
4094,C690,Mr. Cody Tucker,24.0,chile,Accesorio,Teclado Logitech,2,59.87,119.74,2025-06-29
4095,C555,Brittney Franklin,35.0,Chile,Accesorio,AirPods Pro,2,1137.93,2275.86,2025-08-03
4096,C401,Edward Butler,69.0,Chile,Smartphone,Galaxy S21,2,641.75,1283.5,2025-06-19
4097,C686,Christopher Baldwin,58.0,chile,Laptop,MacBook Air,3,1567.72,4703.16,2025-06-29
4098,C871,Taylor Lee,66.0,Argentina,Accesorio,Mouse Microsoft,3,510.45,1531.35,2025-08-12
4099,C1042,Mr. Tyler Burnett,20.0,chile,Tablet,Surface Go,3,145.92,437.76,2025-08-20
4100,C707,Michael Jackson,47.0,Argentina,Accesorio,AirPods Pro,4,837.58,3350.32,2025-08-27
4101,C1159,Amy Pineda MD,43.0,Argentina,Laptop,HP Envy,1,1699.12,1699.12,2025-07-09
4102,C014,Jonathan Griffin,25.0,Chile,Laptop,MacBook Air,2,673.64,1347.28,2025-08-12
4103,C537,Sara Davis DVM,50.0,Chile,Tablet,Surface Go,2,1849.09,3698.18,2025-08-01
4104,C160,Mr. Alan Valentine Jr.,26.0,Perú,Tablet,iPad Mini,5,798.08,3990.4,2025-07-28
4105,C633,Karen Robertson,70.0,Perú,Laptop,Dell XPS 13,2,1948.3,3896.6,2025-07-11
4106,C915,Kevin Holland,50.0,Perú,Laptop,MacBook Air,1,1185.31,1185.31,2025-06-18
4107,C426,Nicole Cole,40.0,Argentina,Smartphone,Galaxy A52,1,632.86,632.86,2025-07-02
4108,C367,Daniel Davis,35.0,Argentina,Smartphone,Galaxy S21,4,482.9,1931.6,2025-08-27
4109,C920,Kimberly Novak,30.0,Chile,Accesorio,Mouse Microsoft,3,545.34,1636.02,2025-09-09
4110,C188,Tara Davis,68.0,Argentina,Laptop,MacBook Air,5,1245.2,6226.0,2025-08-14
4111,C623,Paul Alvarez,61.0,chile,Tablet,Surface Go,2,106.44,212.88,2025-08-25
4112,C969,Derrick Santana,63.0,chile,Accesorio,AirPods Pro,2,566.98,1133.96,2025-08-10
4113,C067,Holly Goodwin,34.0,Argentina,Accesorio,AirPods Pro,4,414.07,1656.28,2025-08-20
4114,C943,Shannon Grant,19.0,Chile,Tablet,Lenovo Tab M10,5,,,2025-08-30
4115,C596,Mark Obrien,28.0,Perú,Smartphone,iPhone 14,4,1347.71,5390.84,2025-08-19
4116,C1132,Darlene Rodriguez,38.0,Argentina,Smartphone,iPhone 14,4,254.53,1018.12,2025-07-31
4117,C509,Tracy Hunt,45.0,Perú,Laptop,MacBook Air,1,556.06,556.06,2025-07-04
4118,C1316,Caitlyn Dunn,64.0,chile,Smartphone,Moto G100,4,1086.23,4344.92,2025-08-25
4119,C1488,Tiffany Garcia,38.0,Perú,Smartphone,Moto G100,5,1934.66,9673.300000000001,2025-08-13
4120,C947,Wyatt Lee,49.0,Argentina,Accesorio,AirPods Pro,1,1477.74,1477.74,2025-08-03
4121,C1335,Jeffrey Rivera,70.0,Chile,Tablet,Galaxy Tab S7,4,1075.08,4300.32,2025-08-04
4122,C675,Kristi Griffin,20.0,Perú,Tablet,iPad Mini,2,1774.28,3548.56,2025-09-02
4123,C493,Michael Barnes,47.0,chile,Accesorio,AirPods Pro,5,168.68,843.4000000000001,2025-07-27
4124,C1126,Nicholas Stark,31.0,Chile,Tablet,Surface Go,3,,,2025-09-06
4125,C050,Mary Wilson,24.0,chile,Accesorio,Auriculares Sony,5,654.89,3274.45,2025-06-28
4126,C005,Brandon Mills,24.0,Argentina,Laptop,HP Envy,3,524.05,1572.1499999999999,2025-07-22
4127,C1367,Brian Garcia,33.0,Chile,Tablet,Lenovo Tab M10,3,1670.05,5010.15,2025-07-31
4128,C161,William Perry,45.0,Argentina,Accesorio,Mouse Microsoft,5,1200.32,6001.599999999999,2025-06-29
4129,C506,Timothy Waters,59.0,Argentina,Tablet,Surface Go,5,1593.59,7967.95,2025-08-11
4130,C163,Timothy Cunningham,22.0,Perú,Tablet,Galaxy Tab S7,4,1268.73,5074.92,2025-07-24
4131,C058,Maria Valencia,38.0,Chile,Accesorio,AirPods Pro,2,628.39,1256.78,2025-07-17
4132,C826,Leslie Owens,22.0,Argentina,Tablet,iPad Mini,3,665.05,1995.1499999999999,2025-07-15
4133,C241,Richard Wood,21.0,Argentina,Smartphone,iPhone 14,5,1350.75,6753.75,2025-07-29
4134,C919,Elizabeth Haney,18.0,Argentina,Laptop,MacBook Air,2,1407.73,2815.46,2025-08-29
4135,C296,Lori Gray,59.0,Perú,Laptop,HP Envy,5,647.94,3239.7000000000003,2025-08-19
4136,C038,Ashley Mcneil,37.0,Perú,Tablet,iPad Mini,2,1056.54,2113.08,2025-06-29
4137,C1308,Francisco Anderson,47.0,Argentina,Tablet,Galaxy Tab S7,5,1561.76,7808.8,2025-07-01
4138,C405,Andrea Davis,48.0,chile,Laptop,Lenovo ThinkPad,4,1836.65,7346.6,2025-06-21
4139,C349,Mary Wolfe,24.0,Perú,Accesorio,AirPods Pro,5,1103.71,5518.55,2025-08-12
4140,C748,Joanne Morris,24.0,Chile,Smartphone,Galaxy A52,3,300.3,900.9000000000001,2025-07-28
4141,C868,Donald Cooper,31.0,Perú,Laptop,Dell XPS 13,4,1245.56,4982.24,2025-08-18
4142,C394,Donna Roman,53.0,Argentina,Tablet,iPad Mini,3,656.93,1970.79,2025-09-09
4143,C241,Joseph Bailey,25.0,Argentina,Tablet,Lenovo Tab M10,4,1989.58,7958.32,2025-08-05
4144,C162,Timothy Gaines,56.0,Argentina,Laptop,Lenovo ThinkPad,1,1633.61,1633.61,2025-06-30
4145,C715,Seth Green,49.0,Chile,Smartphone,Galaxy S21,4,1914.75,7659.0,2025-08-01
4146,C555,Antonio Hernandez,31.0,Perú,Tablet,Surface Go,4,444.01,1776.04,2025-07-29
4147,C1041,Dale Woods,24.0,chile,Laptop,HP Envy,1,573.34,573.34,2025-07-08
4148,C229,Sydney Holmes,18.0,Perú,Accesorio,Auriculares Sony,3,1038.94,3116.82,2025-09-08
4149,C1235,William Davis,19.0,Argentina,Laptop,Dell XPS 13,4,1542.11,6168.44,2025-07-08
4150,C359,Joshua Clark,46.0,chile,Accesorio,AirPods Pro,2,1034.36,2068.72,2025-08-24
4151,C1490,Donna Price,68.0,Perú,Tablet,Galaxy Tab S7,2,412.03,824.06,2025-06-25
4152,C1436,William Mclaughlin,50.0,Perú,Laptop,Dell XPS 13,5,525.86,2629.3,2025-09-06
4153,C200,Rodney Parks,57.0,Perú,Smartphone,Galaxy S21,1,1284.27,1284.27,2025-06-26
4154,C557,Joseph Tran,37.0,chile,Smartphone,Galaxy S21,2,1499.1,2998.2,2025-06-23
4155,C130,Derek Gray,69.0,Argentina,Smartphone,iPhone 14,5,1045.17,5225.85,2025-06-22
4156,C617,Donna Stevens,40.0,Perú,Accesorio,AirPods Pro,1,1580.7,1580.7,2025-08-06
4157,C1495,Elizabeth Gibson,70.0,Argentina,Tablet,Lenovo Tab M10,4,569.83,2279.32,2025-06-23
4158,C1144,Michael Delgado,55.0,chile,Laptop,MacBook Air,1,524.93,524.93,2025-06-16
4159,C533,Olivia Roth,40.0,chile,Smartphone,Moto G100,3,829.67,2489.0099999999998,2025-06-22
4160,C484,Stacey Marquez,37.0,Argentina,Tablet,Lenovo Tab M10,4,1439.49,5757.96,2025-06-28
4161,C1045,Nancy Erickson,21.0,Argentina,Accesorio,Mouse Microsoft,5,964.73,4823.65,2025-08-04
4162,C409,Tony Doyle,60.0,Argentina,Tablet,Surface Go,4,1063.39,4253.56,2025-08-19
4163,C090,Robert Scott,64.0,Argentina,Tablet,Lenovo Tab M10,1,641.89,641.89,2025-08-20
4164,C713,Karen Galvan,29.0,Chile,Tablet,Lenovo Tab M10,3,1186.71,3560.13,2025-09-05
4165,C1013,Eric Jones,64.0,Perú,Laptop,HP Envy,4,1973.21,7892.84,2025-07-10
4166,C674,Dr. Judy Gilbert,45.0,Argentina,Smartphone,Galaxy A52,2,731.65,1463.3,2025-09-03
4167,C787,Laurie Hernandez,60.0,Chile,Tablet,iPad Mini,5,781.86,3909.3,2025-08-26
4168,C616,Robert Gonzales,65.0,Argentina,Accesorio,AirPods Pro,1,192.0,192.0,2025-08-23
4169,C1062,Julie Williams,51.0,Argentina,Tablet,iPad Mini,5,1877.25,9386.25,2025-07-28
4170,C143,Timothy Thomas,62.0,Argentina,Tablet,Galaxy Tab S7,1,1967.57,1967.57,2025-07-26
4171,C1071,Sarah Delacruz,60.0,Chile,Tablet,iPad Mini,5,109.11,545.55,2025-06-30
4172,C1236,Luis Garcia,42.0,chile,Laptop,HP Envy,5,395.77,1978.85,2025-08-05
4173,C1037,Joe Powell,25.0,Perú,Tablet,iPad Mini,3,,,2025-06-23
4174,C350,Theresa Howard,19.0,chile,Tablet,Lenovo Tab M10,3,608.53,1825.59,2025-09-03
4175,C099,Randy Archer,69.0,Perú,Accesorio,Teclado Logitech,3,914.36,2743.08,2025-09-02
4176,C249,Steven Davenport,38.0,Argentina,Laptop,HP Envy,5,68.48,342.40000000000003,2025-07-21
4177,C029,Derrick Brown,43.0,Chile,Accesorio,Mouse Microsoft,4,1030.91,4123.64,2025-06-19
4178,C882,Sheryl Snyder,30.0,Argentina,Smartphone,iPhone 14,3,590.69,1772.0700000000002,2025-06-30
4179,C1108,Steven Jones,59.0,Perú,Accesorio,Auriculares Sony,2,1796.88,3593.76,2025-08-22
4180,C406,Erin Johnson,48.0,Perú,Smartphone,iPhone 14,5,1282.56,6412.799999999999,2025-08-05
4181,C276,Lauren Willis,47.0,Perú,Laptop,Lenovo ThinkPad,1,481.2,481.2,2025-08-14
4182,C1342,Damon Simpson,67.0,chile,Tablet,iPad Mini,4,627.45,2509.8,2025-07-07
4183,C724,Frederick Griffith,45.0,Perú,Tablet,iPad Mini,2,566.23,1132.46,2025-07-17
4184,C306,Hayley Valdez,38.0,Chile,Tablet,Surface Go,4,847.9,3391.6,2025-06-19
4185,C874,Rose Richardson,55.0,Perú,Laptop,Dell XPS 13,4,1123.1,4492.4,2025-07-07
4186,C539,Amanda Lawrence MD,41.0,Argentina,Laptop,Dell XPS 13,5,276.89,1384.4499999999998,2025-09-05
4187,C1417,John Johnson,23.0,chile,Accesorio,Auriculares Sony,2,1543.56,3087.12,2025-08-24
4188,C623,Elizabeth Stone DDS,19.0,Argentina,Laptop,Lenovo ThinkPad,5,1175.88,5879.400000000001,2025-06-16
4189,C1132,Timothy Clark,57.0,Chile,Accesorio,Teclado Logitech,5,479.35,2396.75,2025-08-31
4190,C149,Mary Johnson,44.0,Perú,Smartphone,Galaxy A52,5,1847.41,9237.050000000001,2025-06-20
4191,C993,Alyssa Smith,32.0,chile,Smartphone,Galaxy S21,3,1327.84,3983.5199999999995,2025-09-09
4192,C1083,Ryan Kelly,45.0,Perú,Accesorio,Teclado Logitech,1,1887.15,1887.15,2025-07-30
4193,C419,Taylor Arroyo,70.0,Argentina,Laptop,Lenovo ThinkPad,5,1868.75,9343.75,2025-09-04
4194,C107,Michael Robertson,24.0,chile,Accesorio,AirPods Pro,2,1397.76,2795.52,2025-08-17
4195,C1361,Rachel Skinner,32.0,Perú,Tablet,Surface Go,2,470.84,941.68,2025-08-27
4196,C1372,Paul Young,,Chile,Accesorio,Teclado Logitech,4,590.13,2360.52,2025-07-18
4197,C455,James Chapman,37.0,Argentina,Accesorio,Auriculares Sony,3,1392.7,4178.1,2025-09-04
4198,C1046,Lisa Thornton,42.0,chile,Accesorio,AirPods Pro,1,636.15,636.15,2025-08-31
4199,C1016,Kyle Raymond,68.0,chile,Laptop,MacBook Air,4,1777.51,7110.04,2025-08-25
4200,C1152,Adam Taylor,38.0,Chile,Tablet,Galaxy Tab S7,5,397.48,1987.4,2025-07-16
4201,C1437,David Welch,18.0,Chile,Smartphone,Galaxy A52,4,1788.43,7153.72,2025-08-31
4202,C679,Jacob Gonzales,60.0,chile,Laptop,MacBook Air,1,142.99,142.99,2025-07-28
4203,C933,Teresa Brooks MD,70.0,Perú,Laptop,Lenovo ThinkPad,1,1617.71,1617.71,2025-08-28
4204,C508,John Rice,65.0,chile,Smartphone,Galaxy S21,5,182.3,911.5,2025-08-13
4205,C1377,Ethan Alexander,51.0,Chile,Laptop,Dell XPS 13,3,1615.43,4846.29,2025-06-25
4206,C419,Charles Kramer,43.0,chile,Tablet,Lenovo Tab M10,1,1005.77,1005.77,2025-09-01
4207,C988,Mr. Matthew Ramos DVM,36.0,Perú,Laptop,HP Envy,5,1022.17,5110.849999999999,2025-08-20
4208,C1102,Nicole Watts,30.0,Chile,Accesorio,Mouse Microsoft,4,812.01,3248.04,2025-08-28
4209,C716,Matthew Miller,,Chile,Accesorio,Mouse Microsoft,1,238.98,238.98,2025-08-08
4210,C392,Matthew Edwards,40.0,Argentina,Laptop,Lenovo ThinkPad,2,1663.25,3326.5,2025-09-04
4211,C1167,Melissa Johnston,52.0,Argentina,Laptop,Lenovo ThinkPad,1,1812.67,1812.67,2025-07-11
4212,C156,Carol Jimenez,60.0,Argentina,Laptop,HP Envy,4,1262.77,5051.08,2025-06-28
4213,C1375,Taylor Lewis,62.0,chile,Laptop,MacBook Air,2,270.8,541.6,2025-08-15
4214,C762,Debbie Smith,60.0,Chile,Accesorio,Mouse Microsoft,2,534.28,1068.56,2025-07-07
4215,C717,Mr. Mark Peterson Jr.,49.0,Argentina,Laptop,Lenovo ThinkPad,2,1618.09,3236.18,2025-08-27
4216,C012,Carla Wilson,34.0,Chile,Smartphone,Moto G100,5,1280.33,6401.65,2025-07-13
4217,C323,Brianna Cain,49.0,Chile,Accesorio,Auriculares Sony,2,874.97,1749.94,2025-08-13
4218,C1017,Laura Morrison,68.0,chile,Smartphone,Galaxy S21,4,891.9,3567.6,2025-06-23
4219,C012,Jermaine Howard,47.0,Perú,Laptop,MacBook Air,3,573.35,1720.0500000000002,2025-08-12
4220,C504,Pamela Ross,38.0,Argentina,Tablet,Lenovo Tab M10,2,204.44,408.88,2025-09-01
4221,C1323,Tyler Velazquez,-10.0,chile,Laptop,Dell XPS 13,5,232.98,1164.8999999999999,2025-07-19
4222,C972,Mary White,61.0,Perú,Accesorio,Mouse Microsoft,3,1484.44,4453.32,2025-07-13
4223,C892,Kristi Franco,56.0,chile,Laptop,Lenovo ThinkPad,2,,,2025-07-01
4224,C1137,Kimberly Torres,24.0,Perú,Smartphone,Moto G100,1,304.11,304.11,2025-08-23
4225,C591,Julie Williams,27.0,Perú,Smartphone,iPhone 14,3,749.79,2249.37,2025-06-20
4226,C1198,Eric Mcdonald,47.0,chile,Smartphone,iPhone 14,4,1112.62,4450.48,2025-07-21
4227,C972,Melissa Travis,37.0,Argentina,Smartphone,Galaxy S21,3,980.54,2941.62,2025-07-01
4228,C1213,John Maddox,58.0,Argentina,Tablet,iPad Mini,3,,,2025-08-31
4229,C063,Amy Simmons,42.0,chile,Accesorio,Mouse Microsoft,3,283.54,850.6200000000001,2025-08-05
4230,C166,Yolanda Mcdonald,69.0,Perú,Tablet,Surface Go,5,1431.59,7157.95,2025-06-23
4231,C1253,James Schwartz,28.0,Chile,Laptop,MacBook Air,3,1594.77,4784.3099999999995,2025-09-11
4232,C940,Andrea Hale,47.0,chile,Smartphone,iPhone 14,2,201.61,403.22,2025-09-05
4233,C1423,Andrew Herrera,46.0,Chile,Accesorio,Teclado Logitech,3,632.56,1897.6799999999998,2025-08-10
4234,C016,Jonathan Griffith,40.0,chile,Smartphone,iPhone 14,1,198.79,198.79,2025-08-16
4235,C796,Peter Romero,34.0,chile,Tablet,Galaxy Tab S7,4,909.31,3637.24,2025-06-17
4236,C734,Robert Garcia,62.0,Chile,Tablet,Lenovo Tab M10,2,767.15,1534.3,2025-08-27
4237,C197,Stephanie Ortiz,67.0,Perú,Laptop,Dell XPS 13,1,248.78,248.78,2025-08-04
4238,C1237,Stephen Mitchell,18.0,chile,Smartphone,Moto G100,4,671.61,2686.44,2025-06-23
4239,C490,Pamela Martin,44.0,Argentina,Smartphone,iPhone 14,2,,,2025-08-14
4240,C630,Courtney Clay,67.0,Argentina,Accesorio,Mouse Microsoft,5,136.22,681.1,2025-09-08
4241,C1225,Cheryl Delgado,70.0,Chile,Accesorio,Teclado Logitech,2,310.83,621.66,2025-08-15
4242,C1467,Isaac Cox,57.0,Argentina,Smartphone,iPhone 14,5,1480.54,7402.7,2025-07-09
4243,C546,Laura White,24.0,chile,Tablet,Surface Go,3,70.34,211.02,2025-08-27
4244,C522,Teresa Phillips,37.0,Chile,Smartphone,Galaxy S21,2,825.21,1650.42,2025-07-24
4245,C904,John Howard,61.0,chile,Accesorio,AirPods Pro,4,1602.41,6409.64,2025-09-11
4246,C771,Gina Ellison,35.0,Argentina,Accesorio,AirPods Pro,4,1100.34,4401.36,2025-08-02
4247,C202,Carlos Oneal,53.0,chile,Laptop,HP Envy,2,1009.15,2018.3,2025-07-18
4248,C565,Heather Williams,23.0,Perú,Accesorio,Teclado Logitech,3,1604.5,4813.5,2025-07-09
4249,C1088,Mr. Matthew Oliver,39.0,Argentina,Laptop,MacBook Air,3,666.86,2000.58,2025-09-07
4250,C981,Timothy White,69.0,chile,Tablet,Lenovo Tab M10,3,780.46,2341.38,2025-07-24
4251,C303,Sheila Carter,50.0,chile,Laptop,Dell XPS 13,5,,,2025-07-08
4252,C748,Mary Smith,24.0,Perú,Tablet,Galaxy Tab S7,5,1166.11,5830.549999999999,2025-08-27
4253,C702,Tammy Diaz,63.0,Argentina,Accesorio,AirPods Pro,1,302.69,302.69,2025-09-11
4254,C040,Kristen Rodriguez,37.0,Argentina,Tablet,iPad Mini,1,942.23,942.23,2025-08-06
4255,C184,Craig Gill,66.0,chile,Smartphone,Moto G100,1,454.7,454.7,2025-07-15
4256,C1421,Alison Wise,56.0,chile,Tablet,iPad Mini,2,1517.86,3035.72,2025-08-10
4257,C1425,Bianca Conley,68.0,Chile,Accesorio,Auriculares Sony,4,979.73,3918.92,2025-08-19
4258,C969,Maurice Dunlap,63.0,Chile,Tablet,Galaxy Tab S7,3,1972.1,5916.299999999999,2025-08-18
4259,C1434,Joseph Miller,61.0,Perú,Accesorio,Mouse Microsoft,5,1870.89,9354.45,2025-08-04
4260,C1088,Marissa Ellison,50.0,Argentina,Smartphone,Moto G100,5,436.81,2184.05,2025-06-23
4261,C137,Anthony Avila,42.0,Chile,Laptop,HP Envy,4,,,2025-08-22
4262,C322,Patricia Lowery,,chile,Smartphone,Galaxy S21,5,156.01,780.05,2025-08-26
4263,C294,Adam Johnson,18.0,Perú,Laptop,Dell XPS 13,4,,,2025-06-19
4264,C1433,Mr. Scott Holden DDS,41.0,Chile,Smartphone,Moto G100,5,1152.01,5760.05,2025-07-08
4265,C110,Daniel Davis,67.0,chile,Accesorio,Teclado Logitech,1,128.44,128.44,2025-07-02
4266,C875,Eric Robinson,38.0,Argentina,Laptop,Dell XPS 13,4,1019.87,4079.48,2025-08-24
4267,C569,Timothy Holden,47.0,Chile,Laptop,Lenovo ThinkPad,1,1766.91,1766.91,2025-07-23
4268,C823,Kayla Williams,34.0,Chile,Accesorio,Auriculares Sony,5,79.72,398.6,2025-07-27
4269,C1291,Kathryn Thompson,53.0,Chile,Laptop,MacBook Air,1,258.61,258.61,2025-08-13
